1.0, prec, F1 
0.11111111, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.14285715, prec, F4 
0.11111111, rec, F4 
0.22222222, prec, F4 
0.2, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.1, prec, F4 
0.07692308, rec, F4 
0.11111111, prec, F4 
0.1, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.125, prec, F4 
0.11111111, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.5555556, prec, F4 
0.5, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.2, prec, F4 
0.22222222, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.375, prec, F4 
0.27272728, rec, F4 
0.8333333, prec, F4 
0.71428573, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.33333334, prec, F4 
0.42857143, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.27272728, prec, F4 
0.33333334, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.11111111, prec, F4 
0.125, rec, F4 
0.5714286, prec, F4 
0.5, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.1, prec, F4 
0.11111111, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.4, prec, F4 
0.4, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.625, prec, F4 
0.5555556, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.16666667, prec, F4 
0.16666667, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.09090909, prec, F4 
0.11111111, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.25, prec, F4 
0.25, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.09090909, prec, F4 
0.083333336, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.42857143, prec, F4 
0.375, rec, F4 
0.875, prec, F4 
0.7777778, rec, F4 
0.2857143, prec, F4 
0.25, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.4, prec, F4 
0.36363637, rec, F4 
0.5, prec, F4 
0.3, rec, F4 
0.42857143, prec, F4 
0.33333334, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.2, prec, F4 
0.22222222, rec, F4 
0.25, prec, F4 
0.25, rec, F4 
0.125, prec, F4 
0.11111111, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.46153846, prec, F4 
0.6, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.2, prec, F4 
0.2857143, rec, F4 
0.14285715, prec, F4 
0.11111111, rec, F4 
0.1, prec, F4 
0.1, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.1, prec, F4 
0.083333336, rec, F4 
0.44444445, prec, F4 
0.36363637, rec, F4 
0.14285715, prec, F4 
0.11111111, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.11111111, prec, F4 
0.09090909, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.375, prec, F4 
0.375, rec, F4 
0.18181819, prec, F4 
0.22222222, rec, F4 
0.33333334, prec, F4 
0.375, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.6363636, prec, F4 
0.6363636, rec, F4 
0.33333334, prec, F4 
0.375, rec, F4 
0.90909094, prec, F4 
0.90909094, rec, F4 
0.3, prec, F4 
0.27272728, rec, F4 
0.18181819, prec, F4 
0.18181819, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.125, prec, F4 
0.09090909, rec, F4 
0.44444445, prec, F4 
0.44444445, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.125, prec, F4 
0.09090909, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.11111111, prec, F4 
0.125, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.6363636, prec, F4 
0.6363636, rec, F4 
0.375, prec, F4 
0.375, rec, F4 
0.09090909, prec, F4 
0.07692308, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.125, prec, F4 
0.125, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.71428573, prec, F4 
0.5555556, rec, F4 
0.25, prec, F4 
0.23076923, rec, F4 
0.3846154, prec, F4 
0.45454547, rec, F4 
0.875, prec, F4 
0.875, rec, F4 
0.2, prec, F4 
0.2, rec, F4 
0.25, prec, F4 
0.22222222, rec, F4 
0.11111111, prec, F4 
0.125, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.3, prec, F4 
0.25, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.27272728, prec, F4 
0.27272728, rec, F4 
0.14285715, prec, F4 
0.11111111, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.125, prec, F4 
0.11111111, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.375, prec, F4 
0.375, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.25, prec, F4 
0.22222222, rec, F4 
0.25, prec, F4 
0.22222222, rec, F4 
0.09090909, prec, F4 
0.083333336, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.27272728, prec, F4 
0.3, rec, F4 
0.16666667, prec, F4 
0.18181819, rec, F4 
0.42857143, prec, F4 
0.33333334, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.22222222, prec, F4 
0.18181819, rec, F4 
0.5, prec, F4 
0.54545456, rec, F4 
0.2857143, prec, F4 
0.2857143, rec, F4 
0.125, prec, F4 
0.09090909, rec, F4 
0.33333334, prec, F4 
0.22222222, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.625, prec, F4 
0.71428573, rec, F4 
0.125, prec, F4 
0.1, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.9, prec, F4 
0.9, rec, F4 
0.11111111, prec, F4 
0.09090909, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.5, prec, F4 
0.5, rec, F4 
0.33333334, prec, F4 
0.3846154, rec, F4 
0.125, prec, F4 
0.125, rec, F4 
0.25, prec, F4 
0.2857143, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.1, prec, F4 
0.1, rec, F4 
0.2857143, prec, F4 
0.22222222, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.125, prec, F4 
0.125, rec, F4 
0.125, prec, F4 
0.14285715, rec, F4 
0.09090909, prec, F4 
0.09090909, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.42857143, prec, F4 
0.42857143, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.2, prec, F4 
0.22222222, rec, F4 
0.125, prec, F4 
0.11111111, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.375, prec, F4 
0.375, rec, F4 
0.25, prec, F4 
0.25, rec, F4 
0.125, prec, F4 
0.11111111, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.46153846, prec, F4 
0.6, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.2, prec, F4 
0.2857143, rec, F4 
0.14285715, prec, F4 
0.11111111, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.1, prec, F4 
0.1, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.1, prec, F4 
0.083333336, rec, F4 
0.44444445, prec, F4 
0.36363637, rec, F4 
0.25, prec, F4 
0.22222222, rec, F4 
0.14285715, prec, F4 
0.11111111, rec, F4 
0.25, prec, F4 
0.22222222, rec, F4 
0.09090909, prec, F4 
0.083333336, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.11111111, prec, F4 
0.09090909, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.375, prec, F4 
0.375, rec, F4 
0.18181819, prec, F4 
0.22222222, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.33333334, prec, F4 
0.375, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.6363636, prec, F4 
0.6363636, rec, F4 
0.33333334, prec, F4 
0.375, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.90909094, prec, F4 
0.90909094, rec, F4 
0.3, prec, F4 
0.27272728, rec, F4 
0.22222222, prec, F4 
0.18181819, rec, F4 
0.18181819, prec, F4 
0.18181819, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.5, prec, F4 
0.54545456, rec, F4 
0.125, prec, F4 
0.09090909, rec, F4 
0.44444445, prec, F4 
0.44444445, rec, F4 
0.2857143, prec, F4 
0.2857143, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.125, prec, F4 
0.09090909, rec, F4 
0.125, prec, F4 
0.09090909, rec, F4 
0.33333334, prec, F4 
0.22222222, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.125, prec, F4 
0.1, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.6363636, prec, F4 
0.6363636, rec, F4 
0.9, prec, F4 
0.9, rec, F4 
0.11111111, prec, F4 
0.09090909, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.09090909, prec, F4 
0.07692308, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.5, prec, F4 
0.5, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.33333334, prec, F4 
0.3846154, rec, F4 
0.125, prec, F4 
0.125, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.71428573, prec, F4 
0.5555556, rec, F4 
0.125, prec, F4 
0.125, rec, F4 
0.25, prec, F4 
0.2857143, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.25, prec, F4 
0.23076923, rec, F4 
0.3846154, prec, F4 
0.45454547, rec, F4 
0.875, prec, F4 
0.875, rec, F4 
0.1, prec, F4 
0.1, rec, F4 
0.2, prec, F4 
0.2, rec, F4 
0.25, prec, F4 
0.22222222, rec, F4 
0.2857143, prec, F4 
0.22222222, rec, F4 
0.11111111, prec, F4 
0.125, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.125, prec, F4 
0.125, rec, F4 
0.125, prec, F4 
0.14285715, rec, F4 
0.09090909, prec, F4 
0.09090909, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.3, prec, F4 
0.25, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.27272728, prec, F4 
0.27272728, rec, F4 
0.14285715, prec, F4 
0.11111111, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.42857143, prec, F4 
0.42857143, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.125, prec, F4 
0.09090909, rec, F4 
0.1, prec, F4 
0.14285715, rec, F4 
0.36363637, prec, F4 
0.36363637, rec, F4 
0.1, prec, F4 
0.11111111, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.6, prec, F4 
0.6666667, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.09090909, prec, F4 
0.09090909, rec, F4 
0.09090909, prec, F4 
0.083333336, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.33333334, prec, F4 
0.25, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.11111111, prec, F4 
0.125, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.125, prec, F4 
0.1, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.18181819, prec, F4 
0.16666667, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.15384616, prec, F4 
0.18181819, rec, F4 
0.125, prec, F4 
0.11111111, rec, F4 
0.125, prec, F4 
0.11111111, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.18181819, prec, F4 
0.15384616, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.5, prec, F4 
0.5714286, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.25, prec, F4 
0.2, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.083333336, prec, F4 
0.07692308, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.22222222, prec, F4 
0.18181819, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.72727275, prec, F4 
0.8, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.4, prec, F4 
0.4, rec, F4 
0.25, prec, F4 
0.18181819, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.11111111, prec, F4 
0.125, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.09090909, prec, F4 
0.09090909, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.1, prec, F4 
0.11111111, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.6666667, prec, F4 
0.61538464, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.09090909, prec, F4 
0.07692308, rec, F4 
0.22222222, prec, F4 
0.22222222, rec, F4 
0.45454547, prec, F4 
0.45454547, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.083333336, prec, F4 
0.083333336, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.14285715, prec, F4 
0.14285715, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.45454547, prec, F4 
0.41666666, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.16666667, prec, F4 
0.15384616, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.22222222, prec, F4 
0.16666667, rec, F4 
0.7777778, prec, F4 
0.7777778, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.7777778, prec, F4 
0.7777778, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.7777778, prec, F4 
0.7777778, rec, F4 
0.7777778, prec, F4 
0.7777778, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.125, prec, F4 
0.125, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.5555556, prec, F4 
0.5555556, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.11111111, prec, F4 
0.11111111, rec, F4 
0.2857143, prec, F4 
0.2857143, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.11111111, prec, F4 
0.14285715, rec, F4 
0.33333334, prec, F4 
0.3, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.44444445, prec, F4 
0.5714286, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.16666667, prec, F4 
0.25, rec, F4 
0.1, prec, F4 
0.09090909, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.083333336, prec, F4 
0.14285715, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.27272728, prec, F4 
0.3, rec, F4 
0.25, prec, F4 
0.18181819, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.14285715, prec, F4 
0.11111111, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.25, prec, F4 
0.33333334, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.16666667, prec, F4 
0.14285715, rec, F4 
0.8, prec, F4 
0.8, rec, F4 
0.2, prec, F4 
0.2, rec, F4 
0.25, prec, F4 
0.18181819, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.16666667, prec, F4 
0.14285715, rec, F4 
0.125, prec, F4 
0.14285715, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.1, prec, F4 
0.125, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.375, prec, F4 
0.3, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.27272728, prec, F4 
0.33333334, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.22222222, prec, F4 
0.16666667, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.25, prec, F4 
0.25, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.625, prec, F4 
0.5555556, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.90909094, prec, F4 
0.90909094, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.09090909, prec, F4 
0.07692308, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.33333334, prec, F4 
0.22222222, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.14285715, prec, F4 
0.09090909, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.7777778, prec, F4 
0.7777778, rec, F4 
0.11111111, prec, F4 
0.1, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
0.8888889, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.5, prec, F4 
0.09090909, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.54545456, prec, F4 
0.54545456, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.72727275, prec, F4 
0.6666667, rec, F4 
0.11111111, prec, F4 
0.09090909, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
0.8888889, rec, F4 
0.14285715, prec, F4 
0.14285715, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.6363636, prec, F4 
0.6363636, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.6666667, prec, F4 
0.61538464, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.25, prec, F4 
0.18181819, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.0, prec, F4 
0.0, rec, F4 
0.875, prec, F4 
0.875, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
1.0, prec, F4 
1.0, rec, F4 
0.875, prec, F4 
0.875, rec, F4 
0.90909094, prec, F4 
0.90909094, rec, F4 
0.72727275, prec, F4 
